"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"
715466133,"Existing Customer",50,"F",1,"Doctorate","Married","Unknown","Blue",40,3,3,1,2492,1410,1082,0.835,4374,75,0.974,0.566,0.00014734,0.99985
714405183,"Existing Customer",47,"F",3,"Graduate","Married","Less than $40K","Blue",36,4,2,2,1776,1519,257,0.917,4295,60,0.622,0.855,0.00011811,0.99988
801783108,"Existing Customer",46,"M",3,"College","Married","$120K +","Blue",40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0,0.00030519,0.99969
820648608,"Existing Customer",46,"F",2,"Post-Graduate","Married","Less than $40K","Blue",41,3,1,3,2552,1879,673,0.888,4153,79,0.795,0.736,0.000109,0.99989
813967983,"Existing Customer",44,"F",2,"College","Married","$40K - $60K","Blue",39,4,1,2,1701,775,926,0.847,4471,71,0.614,0.456,5.3547e-05,0.99995
767958933,"Existing Customer",40,"M",4,"College","Married","$40K - $60K","Silver",34,3,2,1,15471,1291,14180,0.651,3993,77,0.674,0.083,6.3239e-05,0.99994
779866458,"Existing Customer",40,"F",5,"Uneducated","Married","Less than $40K","Blue",24,6,1,1,2038,793,1245,0.682,3513,67,0.634,0.389,3.5257e-05,0.99996
710219658,"Existing Customer",48,"F",3,"Doctorate","Married","Unknown","Blue",44,4,3,3,2021,1186,835,0.616,4633,74,0.574,0.587,0.0004542,0.99955
715146558,"Attrited Customer",34,"F",2,"College","Married","Less than $40K","Blue",36,1,3,2,1696,0,1696,0.782,2325,56,0.556,0,0.99432,0.00568
720205608,"Existing Customer",52,"F",1,"Uneducated","Married","Unknown","Blue",36,6,1,1,4222,0,4222,0.523,4487,77,1.081,0,3.2055e-05,0.99997
712562433,"Attrited Customer",48,"F",2,"Unknown","Married","Less than $40K","Blue",30,3,3,3,4204,0,4204,0.703,2316,43,0.536,0,0.997,0.00299743
710466633,"Existing Customer",55,"F",3,"High School","Married","Less than $40K","Blue",44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0,3.3505e-05,0.99997
719532108,"Existing Customer",40,"F",5,"High School","Married","Less than $40K","Blue",31,4,2,2,2813,2208,605,0.877,4491,68,0.744,0.785,0.00011423,0.99989
715122858,"Existing Customer",55,"F",2,"Graduate","Married","$40K - $60K","Blue",36,5,3,3,2653,0,2653,0.969,5052,81,0.761,0,0.00030251,0.9997
708384033,"Attrited Customer",45,"F",3,"Uneducated","Married","Less than $40K","Blue",35,3,3,3,2745,2463,282,0.643,2466,39,0.345,0.897,0.99691,0.00308778
803952408,"Existing Customer",52,"F",3,"Uneducated","Married","Less than $40K","Blue",47,6,3,2,2516,1486,1030,0.503,3987,77,0.54,0.591,0.00019191,0.99981
787458783,"Existing Customer",49,"F",4,"High School","Married","Less than $40K","Blue",35,5,3,2,3038,2133,905,0.689,4784,83,0.694,0.702,0.00018339,0.99982
789939558,"Existing Customer",54,"F",2,"College","Married","Unknown","Blue",45,5,3,2,4523,1841,2682,0.534,5112,87,0.706,0.407,0.00017488,0.99983
796145133,"Existing Customer",46,"F",2,"Uneducated","Married","Unknown","Blue",40,3,2,2,6083,1716,4367,0.618,4528,86,0.755,0.282,0.00011703,0.99988
789233808,"Existing Customer",38,"F",3,"Graduate","Married","Unknown","Blue",27,6,2,2,2425,1396,1029,0.899,4568,74,0.897,0.576,0.00011811,0.99988
787529583,"Attrited Customer",41,"F",5,"Unknown","Married","$40K - $60K","Blue",30,5,2,3,1588,0,1588,0.634,2561,61,0.649,0,0.99542,0.00458119
804583833,"Existing Customer",56,"F",2,"High School","Married","Unknown","Blue",51,4,1,3,1796,1243,553,0.768,4316,87,0.891,0.692,9.0056e-05,0.99991
715321983,"Existing Customer",33,"F",2,"Doctorate","Married","$40K - $60K","Blue",36,4,2,1,2748,1867,881,0.816,4314,75,1.027,0.679,9.933e-05,0.9999
717773433,"Existing Customer",57,"F",0,"Graduate","Married","Less than $40K","Blue",45,6,1,2,2448,0,2448,0.606,5464,98,0.607,0,4.7263e-05,0.99995
778632933,"Existing Customer",49,"F",3,"College","Married","Less than $40K","Blue",29,6,1,2,2548,1998,550,0.679,4702,79,0.927,0.784,5.5564e-05,0.99994
808527183,"Existing Customer",46,"F",3,"College","Married","Less than $40K","Blue",41,4,1,1,1489,949,540,0.65,4669,94,0.741,0.637,3.3508e-05,0.99997
714514008,"Attrited Customer",38,"F",1,"Graduate","Married","Unknown","Blue",29,3,3,3,8953,0,8953,0.403,1982,43,0.303,0,0.99649,0.00350838
807173358,"Existing Customer",56,"F",0,"Post-Graduate","Married","Less than $40K","Blue",51,4,2,3,3617,878,2739,0.777,5416,76,0.9,0.243,0.0001933,0.99981
720967233,"Existing Customer",43,"F",2,"Unknown","Married","Less than $40K","Blue",29,4,1,1,3327,2517,810,0.793,4901,88,0.913,0.757,3.6508e-05,0.99996
718629858,"Existing Customer",42,"F",2,"Uneducated","Married","Unknown","Blue",32,5,5,3,4708,0,4708,0.718,4597,89,0.679,0,0.0003474,0.99965
778781508,"Attrited Customer",44,"F",2,"High School","Married","Unknown","Blue",32,4,3,3,8477,2517,5960,0.717,2455,41,0.64,0.297,0.99661,0.00338788
714142158,"Existing Customer",59,"F",0,"Graduate","Married","Less than $40K","Blue",48,2,2,1,2120,1411,709,0.665,3882,92,0.643,0.666,5.8902e-05,0.99994
715390608,"Existing Customer",45,"F",5,"Graduate","Married","Less than $40K","Blue",39,5,3,2,2867,1209,1658,0.727,5311,81,0.976,0.422,0.0001857,0.99981
713239308,"Existing Customer",43,"F",2,"High School","Married","Unknown","Blue",36,2,3,3,2679,1694,985,0.603,4640,85,0.809,0.632,0.00029408,0.99971
712323183,"Existing Customer",38,"M",3,"Unknown","Married","$80K - $120K","Blue",22,2,2,1,3224,0,3224,0.761,3738,63,0.658,0,7.8291e-05,0.99992
797410983,"Existing Customer",45,"F",3,"High School","Married","Unknown","Blue",39,1,2,2,1438.3,745,693.3,0.83,5020,83,0.766,0.518,0.00011482,0.99989
715515333,"Existing Customer",51,"M",3,"Graduate","Married","$120K +","Blue",42,2,1,3,7932,2140,5792,0.554,4024,92,0.614,0.27,9.6126e-05,0.9999
817337958,"Existing Customer",48,"F",5,"Doctorate","Married","Less than $40K","Blue",33,2,1,3,5814,1176,4638,0.627,3796,74,1.056,0.202,0.0001384,0.99986
788132208,"Existing Customer",53,"F",2,"Graduate","Married","$40K - $60K","Blue",38,3,2,1,1989,1003,986,0.677,5070,70,0.75,0.504,6.864e-05,0.99993
709762908,"Existing Customer",52,"F",1,"Uneducated","Married","Unknown","Blue",40,2,2,1,1438.3,1228,210.3,0.659,4991,78,0.902,0.854,6.6245e-05,0.99993
717114708,"Existing Customer",34,"F",0,"Graduate","Married","$40K - $60K","Blue",26,3,3,2,2991,1830,1161,0.777,4414,77,0.878,0.612,0.00015435,0.99985
767388783,"Existing Customer",43,"M",3,"High School","Married","$60K - $80K","Blue",36,3,3,1,9560,0,9560,0.802,4601,66,0.571,0,0.00010943,0.99989
773275083,"Existing Customer",49,"F",3,"College","Married","Unknown","Blue",37,2,3,0,3085,966,2119,0.777,4765,79,0.646,0.313,6.6941e-05,0.99993
721001883,"Existing Customer",41,"M",3,"Uneducated","Married","$60K - $80K","Blue",30,3,1,2,1950,1618,332,0.75,3357,47,0.88,0.83,5.8763e-05,0.99994
711909933,"Existing Customer",54,"M",4,"Unknown","Married","$80K - $120K","Blue",42,3,3,1,1621,618,1003,0.846,4815,83,1.024,0.381,0.00012505,0.99987
709253433,"Existing Customer",50,"F",2,"Uneducated","Married","$40K - $60K","Blue",41,2,1,2,10946,1912,9034,0.362,2448,58,0.45,0.175,5.663e-05,0.99994
789420933,"Existing Customer",39,"F",2,"Uneducated","Married","Less than $40K","Blue",30,3,1,3,3108,778,2330,0.645,4130,87,0.706,0.25,9.5249e-05,0.9999
709850508,"Attrited Customer",33,"F",2,"Graduate","Married","Less than $40K","Blue",20,3,2,5,3202,0,3202,1.012,2917,37,0.682,0,0.99823,0.00176584
711516783,"Existing Customer",47,"F",4,"Uneducated","Married","$40K - $60K","Blue",36,2,1,1,2155,1119,1036,0.815,5441,91,0.717,0.519,3.5816e-05,0.99996
721525758,"Existing Customer",45,"M",5,"Doctorate","Married","$80K - $120K","Blue",35,2,2,2,2226,1229,997,0.784,4928,77,0.638,0.552,0.00017004,0.99983
716249508,"Existing Customer",48,"F",5,"High School","Married","$40K - $60K","Blue",36,3,2,1,1610,0,1610,0.424,4243,85,0.848,0,6.889e-05,0.99993
716953083,"Existing Customer",53,"F",2,"Graduate","Married","Unknown","Blue",41,3,2,2,2046,1260,786,0.768,4228,81,0.884,0.616,0.00011382,0.99989
711766758,"Existing Customer",42,"F",4,"Unknown","Married","Less than $40K","Blue",30,3,2,1,1531,987,544,0.831,4373,67,0.811,0.645,7.9128e-05,0.99992
709432833,"Existing Customer",53,"F",1,"Unknown","Married","Less than $40K","Blue",36,2,2,3,1472,1196,276,1.24,4859,73,0.973,0.812,0.00019751,0.9998
708276183,"Attrited Customer",52,"F",3,"Post-Graduate","Married","Less than $40K","Blue",45,2,4,1,1760,0,1760,0.046,1554,35,0.029,0,0.99379,0.00621
789347133,"Existing Customer",38,"F",2,"Post-Graduate","Married","$40K - $60K","Blue",28,2,1,1,4468,2395,2073,0.706,4690,79,0.756,0.536,3.9082e-05,0.99996
717748608,"Attrited Customer",35,"F",4,"High School","Married","Less than $40K","Blue",24,3,2,4,1555,872,683,0.772,2252,51,0.645,0.561,0.99701,0.00299357
716694108,"Attrited Customer",42,"M",4,"Uneducated","Married","$120K +","Blue",34,2,3,3,5195,468,4727,0.567,2682,48,0.231,0.09,0.99694,0.00305523
751350558,"Existing Customer",57,"F",1,"High School","Married","Less than $40K","Blue",50,3,2,2,1609,0,1609,0.669,4770,85,0.7,0,0.00010386,0.9999
716754783,"Attrited Customer",43,"M",4,"High School","Married","$120K +","Blue",30,3,2,3,17228,1331,15897,0.519,2229,44,0.375,0.077,0.9949,0.0051
719025333,"Existing Customer",48,"M",2,"Post-Graduate","Married","$40K - $60K","Blue",42,3,2,0,1898,0,1898,0.838,3513,59,0.686,0,4.9404e-05,0.99995
818729208,"Existing Customer",52,"M",3,"Graduate","Married","$60K - $80K","Blue",47,3,3,3,8185,941,7244,0.874,4525,77,0.604,0.115,0.0003139,0.99969
715358283,"Existing Customer",57,"F",2,"Uneducated","Married","Less than $40K","Blue",46,2,3,2,2129,1139,990,1.025,4509,73,0.825,0.535,0.00018494,0.99982
710966433,"Existing Customer",50,"F",3,"Uneducated","Married","Less than $40K","Blue",36,3,2,2,2615,1404,1211,0.503,3785,67,1.161,0.537,0.00012144,0.99988
713929533,"Attrited Customer",36,"F",3,"College","Married","Less than $40K","Blue",36,2,2,2,1707,0,1707,0.319,2060,52,0.529,0,0.99137,0.00863
756383283,"Existing Customer",38,"F",3,"College","Married","Less than $40K","Blue",31,3,1,3,5523,2517,3006,0.72,4170,80,0.739,0.456,9.3457e-05,0.99991
720823458,"Existing Customer",59,"F",2,"Unknown","Married","Less than $40K","Blue",46,2,6,2,5218,1907,3311,0.797,4658,85,0.889,0.365,0.00015608,0.99984
807604233,"Existing Customer",54,"M",3,"Graduate","Married","$80K - $120K","Blue",49,2,3,3,11114,2482,8632,1.08,5044,81,0.688,0.223,0.0003139,0.99969
779642733,"Existing Customer",42,"F",5,"Unknown","Married","Less than $40K","Blue",25,3,1,1,2812,2238,574,0.713,4823,77,0.833,0.796,3.7691e-05,0.99996
771735933,"Existing Customer",48,"M",2,"High School","Married","$80K - $120K","Blue",36,2,1,1,10761,1722,9039,0.7,4731,82,0.783,0.16,3.2288e-05,0.99997
789917208,"Existing Customer",40,"F",4,"High School","Married","Less than $40K","Blue",31,2,3,3,1968,1781,187,0.972,5087,69,0.725,0.905,0.00030842,0.99969
711287733,"Existing Customer",45,"M",4,"Unknown","Married","$40K - $60K","Blue",36,3,2,1,4721,1289,3432,0.656,3856,74,0.762,0.273,7.9128e-05,0.99992
716741508,"Existing Customer",33,"F",3,"High School","Married","Less than $40K","Blue",21,2,1,3,2831,1167,1664,0.744,4460,65,0.857,0.412,9.3448e-05,0.99991
802460433,"Attrited Customer",57,"F",3,"High School","Married","Unknown","Blue",51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0,0.99509,0.00490915
720482583,"Existing Customer",52,"F",1,"College","Married","Unknown","Blue",43,3,3,1,10431,2163,8268,0.64,4598,69,0.865,0.207,9.8992e-05,0.9999
714671658,"Existing Customer",38,"F",5,"Graduate","Married","Less than $40K","Blue",31,2,5,2,2153,1392,761,0.787,4268,85,0.667,0.647,0.00020741,0.99979
713456583,"Existing Customer",45,"M",2,"High School","Married","$80K - $120K","Silver",37,3,2,2,34516,1495,33021,0.52,3247,70,0.707,0.043,9.9979e-05,0.9999
709641933,"Existing Customer",42,"F",3,"Graduate","Married","$40K - $60K","Blue",36,3,1,2,3433,1869,1564,0.838,4504,84,0.787,0.544,5.7151e-05,0.99994
718755483,"Existing Customer",44,"M",2,"High School","Married","$60K - $80K","Blue",36,3,2,1,7317,959,6358,0.653,5082,86,0.686,0.131,6.6728e-05,0.99993
720914358,"Existing Customer",46,"F",3,"Graduate","Married","Less than $40K","Blue",36,3,2,3,4416,1333,3083,0.631,4894,84,0.647,0.302,0.00019864,0.9998
719898108,"Existing Customer",57,"F",2,"Doctorate","Married","$40K - $60K","Blue",41,2,3,3,3667,809,2858,0.778,5322,79,0.975,0.221,0.00043772,0.99956
780338733,"Existing Customer",50,"F",2,"Graduate","Married","Less than $40K","Blue",37,2,1,2,1438.3,491,947.3,0.73,5102,83,0.694,0.341,5.5077e-05,0.99994
821356083,"Existing Customer",54,"F",3,"Uneducated","Married","$40K - $60K","Blue",49,3,1,3,1626,0,1626,0.664,4830,87,0.642,0,9.8837e-05,0.9999
793428408,"Existing Customer",50,"F",3,"Uneducated","Married","Less than $40K","Blue",44,2,2,1,1596,1185,411,0.687,5235,76,1,0.742,7.3235e-05,0.99993
746453583,"Existing Customer",56,"F",1,"Unknown","Married","$40K - $60K","Blue",49,2,2,2,2604,1395,1209,0.528,4498,85,0.7,0.536,0.00011743,0.99988
771799008,"Existing Customer",61,"F",1,"Graduate","Married","Unknown","Blue",50,3,3,1,3359,1405,1954,0.684,4871,79,0.975,0.418,0.00010182,0.9999
719075883,"Existing Customer",38,"F",3,"High School","Married","$40K - $60K","Blue",27,2,3,3,2363,2033,330,0.498,3904,66,0.61,0.86,0.00030516,0.99969
806914158,"Attrited Customer",38,"F",4,"Graduate","Married","$40K - $60K","Blue",33,4,3,1,4047,0,4047,0.648,2134,34,0.478,0,0.99129,0.00871
812671758,"Attrited Customer",47,"F",5,"Doctorate","Married","Unknown","Blue",42,3,5,3,4345,2176,2169,0.752,2458,44,0.467,0.501,0.99802,0.00197641
772111083,"Existing Customer",50,"M",1,"High School","Married","$80K - $120K","Blue",39,3,3,2,5384,1396,3988,0.756,4338,75,0.829,0.259,0.00016413,0.99984
719163108,"Existing Customer",44,"M",3,"Graduate","Married","$120K +","Blue",31,2,2,3,3977,1325,2652,0.769,4076,62,0.632,0.333,0.00019864,0.9998
827953683,"Existing Customer",41,"M",2,"Graduate","Married","$60K - $80K","Blue",37,1,2,1,3786,1171,2615,0.697,5369,75,0.596,0.309,6.864e-05,0.99993
789678483,"Existing Customer",50,"F",2,"High School","Married","Less than $40K","Silver",37,1,3,2,13384,0,13384,0.696,4773,77,0.674,0,0.000158,0.99984
756306183,"Existing Customer",42,"F",1,"College","Married","Less than $40K","Blue",35,2,1,3,2873,2517,356,0.803,4897,71,1.088,0.876,8.4537e-05,0.99992
798045708,"Existing Customer",42,"F",5,"Graduate","Married","$40K - $60K","Blue",36,2,1,1,7434,0,7434,0.63,4182,76,1.171,0,3.429e-05,0.99997
716067333,"Existing Customer",61,"M",0,"Graduate","Married","Unknown","Blue",36,2,3,3,6959,945,6014,0.816,4553,84,0.714,0.136,0.0002596,0.99974
717231558,"Existing Customer",49,"F",4,"Graduate","Married","Less than $40K","Blue",43,2,2,2,3002,1446,1556,0.815,4851,74,0.947,0.482,0.00011937,0.99988
711589758,"Existing Customer",42,"M",5,"High School","Married","$60K - $80K","Blue",32,1,2,2,4162,1641,2521,0.719,3967,75,0.923,0.394,0.00011423,0.99989
715516458,"Attrited Customer",42,"F",1,"High School","Married","$40K - $60K","Blue",36,5,3,2,2705,2430,275,0.698,2602,43,0.433,0.898,0.99395,0.00605
714998508,"Existing Customer",53,"M",3,"Uneducated","Married","$120K +","Blue",36,2,2,0,3742,1454,2288,0.894,5326,62,0.676,0.389,4.4796e-05,0.99996
713328108,"Existing Customer",60,"F",1,"College","Married","Less than $40K","Blue",36,2,2,2,1671,1047,624,0.727,5189,79,0.795,0.627,0.00010387,0.9999
808903308,"Attrited Customer",54,"F",1,"Unknown","Married","$40K - $60K","Blue",49,4,3,6,2471,0,2471,0.722,2519,35,0.522,0,0.99938,0.00061767
717385083,"Existing Customer",46,"M",3,"High School","Married","$120K +","Blue",35,2,2,3,4916,1122,3794,0.659,4813,87,0.706,0.228,0.00019311,0.99981
708652908,"Existing Customer",47,"F",5,"Uneducated","Married","Less than $40K","Blue",36,1,6,1,2291,1419,872,0.725,4498,81,0.761,0.619,9.0898e-05,0.99991
708761733,"Existing Customer",52,"F",3,"High School","Married","Unknown","Blue",36,2,2,2,8279,1582,6697,0.76,4419,63,0.658,0.191,0.00011482,0.99989
714600258,"Existing Customer",45,"M",2,"Post-Graduate","Married","$60K - $80K","Blue",36,1,2,2,5945,2015,3930,0.815,3645,70,1,0.339,0.00013393,0.99987
823566408,"Existing Customer",44,"F",3,"Graduate","Married","Less than $40K","Blue",40,2,2,1,1438.3,0,1438.3,0.773,4625,93,0.938,0,7.1226e-05,0.99993
708307533,"Existing Customer",42,"M",2,"Uneducated","Married","$60K - $80K","Blue",30,1,2,3,3086,0,3086,0.808,4129,81,0.884,0,0.00019683,0.9998
820085808,"Existing Customer",54,"F",3,"Graduate","Married","Less than $40K","Blue",49,1,1,2,2598,1343,1255,0.637,4692,86,0.72,0.517,5.7151e-05,0.99994
716685033,"Existing Customer",38,"F",1,"High School","Married","$40K - $60K","Blue",19,1,1,2,5559,1600,3959,0.716,5344,82,0.864,0.288,5.0256e-05,0.99995
708371733,"Existing Customer",41,"F",3,"High School","Married","Less than $40K","Blue",15,1,1,2,4662,0,4662,0.661,4931,81,0.841,0,5.5559e-05,0.99994
797232183,"Existing Customer",42,"F",4,"Unknown","Married","Less than $40K","Blue",36,2,1,1,2676,1962,714,0.668,5020,75,0.786,0.733,3.8289e-05,0.99996
720789933,"Existing Customer",46,"F",4,"Graduate","Married","Unknown","Blue",32,2,1,1,5798,680,5118,0.708,5027,82,0.64,0.117,3.4833e-05,0.99997
721444758,"Existing Customer",47,"F",2,"College","Married","Less than $40K","Blue",36,1,3,3,2780,2216,564,0.826,4980,78,0.857,0.797,0.00029411,0.99971
711448983,"Attrited Customer",47,"F",2,"Graduate","Married","Less than $40K","Blue",34,2,2,2,2234,2024,210,0.717,2313,37,0.321,0.906,0.99129,0.00871
714237033,"Attrited Customer",42,"F",4,"Uneducated","Married","Unknown","Blue",36,6,2,3,5557,2246,3311,0.518,2299,39,0.444,0.404,0.99518,0.00481999
718370733,"Existing Customer",48,"F",2,"Uneducated","Married","Unknown","Blue",35,2,3,3,6074,0,6074,0.782,4504,90,0.765,0,0.00031104,0.99969
713726958,"Attrited Customer",40,"F",3,"Doctorate","Married","Less than $40K","Blue",21,5,2,2,1728,0,1728,0.41,2191,38,0.357,0,0.99418,0.00582
794160408,"Existing Customer",46,"F",3,"Graduate","Married","Unknown","Blue",40,1,1,1,3044,1973,1071,0.946,4747,73,1.028,0.648,3.4465e-05,0.99997
716273133,"Existing Customer",41,"F",3,"Graduate","Married","Less than $40K","Blue",36,2,2,3,1593,0,1593,0.61,4853,78,0.592,0,0.00019864,0.9998
788719533,"Existing Customer",53,"M",4,"Post-Graduate","Married","$80K - $120K","Blue",34,1,2,3,13679,0,13679,0.908,4060,61,1.346,0,0.00023623,0.99976
715566408,"Existing Customer",45,"F",3,"Doctorate","Married","Less than $40K","Blue",36,1,2,2,2143,1479,664,0.708,4404,77,0.75,0.69,0.00017091,0.99983
717359208,"Existing Customer",57,"F",0,"College","Married","Less than $40K","Blue",47,2,3,1,4945,1779,3166,0.536,4037,72,0.756,0.36,9.0501e-05,0.99991
709079883,"Attrited Customer",45,"F",4,"Doctorate","Married","Less than $40K","Blue",36,5,3,3,1663,1012,651,0.886,2729,38,0.52,0.609,0.99783,0.00217267
720236433,"Existing Customer",41,"M",4,"College","Married","$80K - $120K","Blue",22,1,2,3,5037,1670,3367,0.787,4379,67,0.811,0.332,0.00019519,0.9998
718279983,"Existing Customer",49,"F",1,"College","Married","Unknown","Blue",36,1,3,2,5039,2489,2550,0.875,4770,74,0.947,0.494,0.00016415,0.99984
780360558,"Existing Customer",33,"F",1,"Graduate","Married","Less than $40K","Blue",20,2,2,2,1507,0,1507,0.723,4698,87,0.851,0,0.00010684,0.99989
715012833,"Existing Customer",46,"F",1,"High School","Married","Less than $40K","Blue",36,1,3,3,3073,2517,556,0.841,4858,77,0.974,0.819,0.00027604,0.99972
772388508,"Existing Customer",43,"F",3,"Graduate","Married","Unknown","Blue",32,2,3,3,8314,1349,6965,0.531,5028,80,0.702,0.162,0.0003139,0.99969
719843958,"Existing Customer",46,"M",2,"Graduate","Married","$120K +","Blue",34,2,3,3,1754,894,860,0.691,4874,79,0.837,0.51,0.00030251,0.9997
714930333,"Attrited Customer",39,"M",3,"College","Married","$80K - $120K","Blue",30,2,3,3,4618,0,4618,0.717,2476,49,0.75,0,0.99674,0.00326498
720989133,"Existing Customer",41,"F",2,"College","Married","Less than $40K","Blue",36,2,1,2,1654,1093,561,0.65,4596,82,0.822,0.661,5.3547e-05,0.99995
711093408,"Existing Customer",46,"F",2,"Doctorate","Married","Less than $40K","Blue",33,2,3,1,2644,1517,1127,0.721,4815,83,0.804,0.574,0.00015697,0.99984
712831908,"Existing Customer",59,"F",1,"College","Married","$40K - $60K","Blue",49,2,2,1,3481,603,2878,0.692,4556,81,0.473,0.173,6.2639e-05,0.99994
714181008,"Existing Customer",35,"F",0,"Graduate","Married","Less than $40K","Blue",36,1,2,2,3019,1462,1557,0.718,4509,71,0.732,0.484,9.7673e-05,0.9999
710969433,"Existing Customer",41,"F",1,"Uneducated","Married","Less than $40K","Blue",31,2,2,2,2909,1201,1708,0.729,4230,68,0.659,0.413,0.00010985,0.99989
816086508,"Existing Customer",47,"F",2,"Unknown","Married","Less than $40K","Blue",42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0,0.00033251,0.99967
714424533,"Attrited Customer",41,"F",4,"Graduate","Married","Less than $40K","Blue",36,6,2,2,1655,0,1655,0.496,2156,37,0.194,0,0.99169,0.00831
779837808,"Existing Customer",53,"F",2,"High School","Married","$40K - $60K","Blue",37,1,4,3,5182,2500,2682,0.869,5012,85,0.809,0.482,0.00035539,0.99964
